a crowd of people walking around a carnival	A man is helping a young girl off a ride at an amusement park . A man is holding a young child 's hand at a fair . A man taking a child on a ride at a fair . An amusement park . The man in shorts holds the girl 's hand as he leads her along the fence .
a crowd of people walking down a street	A busy city street with neon lights , lots of people and traffic . A crowd scene in a downtown area . A group of people on the sidewalk of a city street . An opposite side street-shot of Applebee 's and Dave and Buster 's restaurants . People are gathered on a city street with police vehicles arriving .
a crowd of people watching a hot air balloon	A crowd watching air balloons at night . A group of hot air balloons lit up at night . People are watching hot air balloons in the park . People watching hot air balloons . Seven large balloons are lined up at nighttime near a crowd .
a crowd watching a fire show	A crowd watches as two formula one cars leave the starting line . A crowd watches the start of a drag race at twilight . A group of people watch a drag race at the beginning and see the fire from the cars . People look at the flames coming from the cars at a drag race . The drag racers take off the starting line .
a deer running in the grass	A brown dog is fetching a ball . A dog is fetching a tennis ball in a patch of green grass . A large dog chases a ball outdoors . Brown dog chases after yellow ball in park There is a tan dog in the middle of a field , fetching a tennis ball .
a dirt bike rider	A motocross rider is on a dirt hill . A person is riding a green motorcycle . Biker with helmet riding a green dirt bike midair . Green motorcycle moving fast down dirt path . Motorcycle rider going over a bump .
a dirt bike track	A biker in red rides in the countryside . A biker on a dirt path . A person rides a bike off the top of a hill and is airborne . A person riding a bmx bike on a dirt course . The person on the bicycle is wearing red .
a dirt path	A Dalmatian dog running downhill through leaves in a wooded area . A dalmatian runs through the woods . A dog runs in the woods . A dog runs through a very wooded area . The Dalmation is running through the woods . Two boys are walking down a tree lined dirt path . Two children walking away , down a path surrounded by trees . Two children walking down a forest path . Two children walking down a path in the woods . Two kids are walking on a path in the woods .
a dirt road	a boy is playing with a camera whilst standing on a dirt track . A child in a field . a kid standing in the middle of a dirt road A young child stands in a path in a field of sunflowers . Small child with black hair standing in car track near sunflowers . A blue rally car pulls away from the spectators watching from the side of the track . A car is being driven on a trail while people on both sides of the road look on . A race car zooms while onlookers watch . A racing car goes through a dirt course while fans watch . Blue race car riding on dirt path with onlookers .
a dirt track	A black and white rally car takes the turn . A global group race car . The black and white race car is going fast around the track while fans watch nearby . The black and white race car is rounding the turn . The race car is speeding up the hill .
a dirt trail	A mountain biker in red is riding on a woodland path . A person rides a bicycle through a forest trail . A red shirted bike rider rounds a corner on a trail in the woods . Biker riding through the forest . The person in the red is on a bike .
a dog and a cat are in the grass	A dog in a field . A dog is resting in a grassy field A dog runs through tall grass . Dog running after another dog in a grassy field . The Doberman is running through the tall grass .
a dog and a cat are playing in the gravel	a dog chases another dog . The white and brown dog is shaking its ears . Two dogs are playing in a fenced in area of gravel . Two dogs run in a gravel lot with a fence in the foreground . Two dogs walk over the gravel yard inside a gated area .
a dog and a cat playing in a river	A dog chases a ball that has dropped in the water . A dog on a log looks at a splash in the water as another dog looks on . dogs playing in a stream Two dogs are staring at a splash in the water Two dogs look at something splashing in the water .
a dog and a cat playing in a yard	a big black dog jumps in the air to catch the tennis ball in his mouth . A dog looks at another dog catching a ball in the air A white dog is watching a black dog jump on a lawn next to a pile of large rocks . A white dog watching a black dog in the air . Two dogs playing with a tennis ball in the yard .
a dog and a cat playing in the grass	As the brown dog looks the other way , a large black and white dog plays with a smaller black dog . Orange , brown and white and brown dogs on grass . Three dogs playing and laying on the grass . Three dogs playing in a yard together . three dogs play together . A dog chases a smaller dog . A large dog is running on the grass . A larger brown dog is chasing a smaller grey dog on the grass . A large tan dog runs after a small tan dog on a grassy yard . A small dog stops in its tracks to look at the big dog chasing it .
a dog and a cat playing together	A black and tan puppy is biting the ear of a brown dog . A black puppy chewing on a brown dog 's neck A black puppy chewing on an adult brown dog . A small puppy stands on his hind legs to bite a bigger dog who is lying on the stairs . The small brown dog is laying down while the black dog is biting it .
a dog and a cat playing with a tennis ball	A brown , tan , and white dog and a black and white dog are playing with a tennis ball on a house deck . A dog jumps to try to catch a yellow tennis ball on a patio . Two dogs playing with a tennis ball Two dogs play with a green ball on a wooden deck . two fluffy dogs jumping to catch a tennis ball .
a dog and a cat sitting on a bed	a black dog is looking at the tabby cat that is sitting by the window . A dog and cat sit by a table with toys on it . A tawny cat is playing with a basket while a black dog watches . Big black dog and kitten curiously looking at the wooden weave basket . The pets play in the apartment .
a dog and a dog	A brown dog , a black dog and a black and white dog are in a grassy field A white and black dog , a yellow dog and a black dog in a grassy field . Black dog , orange dog and black and white dog , on grass . Three dogs are running through a grassy field . three multicolored dogs standing in a grassy field A big dog and a little dog stand near each other near the water . A large brown dog and a small brown dog are standing near each other beside a body of water . The two dogs are walking past each other on a beach Two brown dogs together standing on the bank of a lake . Two dogs pass each other near some water . a dog wearing a yellow collar is bearing his teeth at another dog that is sitting by a tree . A German shepherd is showing its teeth as it growls at another German shepherd . A German shepherd barking at another German shepherd in a forest . Two German sheperds snarling at each other . Two German Sheppard dogs are fighting . A large brown dog and a small black dog stand near each other on a dirt patch surrounding by grass and weeds . A large brown dog and a small grey dog on a rocky surface with weeds behind them . A large brown dog has his noce on the back of a small black dog . A small black dog is shocked when a larger brown dog gives him a sniff . The brown dog sniffs the back of a smaller black dog .
a dog and a dog are in a field	A brown dog walks towards another animal hiding in the grass . A dog walks in the grass towards a dog lying down . A grey silky dog is laying in the grass while a brown dog looks on . A standing brown dog watches another dog lay in the grass The brown dog sees a black dog laying in the dry grass . A small dog watches two big dogs playing rough in a field . Three dogs are playing with a yellow ball in a grassy field . Three dogs play together in the field . Two dogs are fighting over a toy and another dog is chasing them . Two dogs play together and another runs after in a field .
a dog and a dog are playing in the grass	A black and white dog is playing or fighting with a brown dog in grass . A brown dog runs in a field with a black and white dog . Two dogs are playing in the grass . Two dogs are running and barking at each other . Two dogs face each other in a field A brown dog and a black and white dog are running over grassy hills . Two dogs are running next to each other on a grassy hill . Two dogs in motion in a grassy field with small trees . Two dogs play in a field . Two dogs running through a field .
a dog and a dog are standing on the ground	A bulldog , a sheep dog , and a boxer standing in a yard . A large brown dog is pushing a small Boston terrier with his face while anouther dog watches . A large skinny dog stands near two smaller dogs int the dirt . There are three dogs starring at a ball in the middle of them . Three dogs of various sizes .
a dog and a dog are walking in the snow	A black and a white dog on the snow . A black dog and a white dog are standing on snow . Two dogs , one black and one white , face the camera in a field of snow . Two dogs standing in the snow . two dogs stand in the snow .
a dog and a dog in a field	a brown and a black dog play in a field A brown dog and a black dog are together in tall grass . A brown dog and a black dog are together in the tall grass . Two dogs are standing in a very grassy area . Two dogs in a field looking at each other .
a dog and a dog in the water	A man watching two dogs in the water . Man on a pier looks at two dogs standing in shallow water . Two dogs are running in the water while a man watches from the dock . Two dogs in water as a man looks on from a dock . Two dogs wade through shallow water while a man watches from a dock .
a dog and a dog playing in a dirt field	A black and brown dog and a grey poodle sticking its butt in the air on the sand . There are two dogs playing in the dirt . Two bigs dogs play with each other . Two dogs are playing in the sand . Two dogs looks at each other while standing on the dirt .
a dog and a dog playing in the sand	A white and black dog and a brown dog in sandy terrain . A woolly dog chases a Doberman on a beach . One dog is chasing another one on the beach . The two large dogs are running through sand . Two large dogs chasing each other at the beach . a big white dog jumps on a small dog . A large dog chases a small dog on the sand . A white dog is chasing after a small dog at the beach Large dog and small dog in sand The white dog is playing with the muddy dog .
a dog and a dog playing in the snow	A big white dog and a small black dog sit in the snow . A large white dog watching a little black dog run in the snow . A small dog and a large dog in the snow . A tall white dog sits and watches a small black dog run around him in the snow . A white dog looks at a black puppy in the snow .
a dog and a dog playing in the water	A collie and a black dog with a stick in the water . A dog with a stick follows another dog through the water . A tan dog and a black dog with stick in mouth walking in water . The black dog win the fetching contest as it returns from the water Two dogs in water with one retrieving a stick A black dog is drinking next to a brown and white dog that is looking at an orange ball in the lake , whilst a horse and rider passes behind . A brown and white dog and a black dog near water with a man on horseback in the background Dogs in the water with a basketball and a person on horseback . Two dogs are playing near water next to a deflated basketball . Two dogs stand on sand surrounded by water , a deflated basketball and a person on a horse .
a dog and a dog playing together	Two brown and white dogs play roughly in a clearing of a wooded area . Two brown dogs fight on the leafy ground . Two brown dogs playing in a rough manner . Two brown dogs wearing collars fighting . Two dogs are biting each other in the woods .
a dog and a dog playing with each other dog	A large white dog growling at a large black dog . A white and black dog wrestle together . A white dog bites at a black dog . A white dog snarls at a black dog in front of a set of steps . The black dog and the white dog seem to be getting ready to fight .
a dog and a dog running in a pond	A black dog crosses a puddle of water with a ball in its mouth while a brown dog looks the other way . A black dog runs through water carrying a ball in its mouth whilst a brown dog looks away . A brown and white dog walking away from a black and brown dog with a tennis ball in its mouth while standing in water . Two dogs playing with a ball in a puddle . Two dogs stand in a puddle , and one has a yellow tennis ball .
a dog and a dog running in the snow	A black dog is running after a white dog in the snow . Black dog chasing brown dog through snow Two dogs chase each other across the snowy ground . Two dogs play together in the snow . Two dogs running through a low lying body of water .
a dog and a puppy playing in the grass	A brown dog and a tan dog are playing in tall grass . There is a white dog and a chocolate colored dog running in the grass . Two dogs are playing together in the grass . Two dogs play in a grassy field . Two dogs running on grass .
a dog and a puppy playing together	A big dog is biting a smaller dog on the leg A dog bites the tail of another dog . A large brown dog sniffs a small white dog 's behind . a large brown dog trying to catch a small white puppy from behind The large brown dog is sniffing a small white dog .
a dog and a stuffed duck	Two dogs are playing tug of war with a green toy . Two dogs fight over a green stuffed toy . Two dogs holding a green and orange toy between them . Two dogs , one brown and white , the other black and white , play tug-of-war with a green toy . Two dogs sharing a toy .
a dog biting a dog	Two brownish dogs are fighting . Two dogs are fighting on brick pavement . two dogs playing with each other Two light golden colored dogs playfully wrestle together on the brick area . Two pale brown dogs tussling on paved ground .
a dog carrying a stick	A black and white dog carrying a large stick A black and white dog is carrying a stick in its mouth . a black and white dog walking through the grass with a long stick in his mouth . a dog holds a stick in its mouth . A dog trots across the ground with a large stick in his mouth .
a dog catching a frur	a black and white dog jumping in the air to get a toy . A black and white dog jumps up towards a yellow toy . A dog leaps to catch a ball in a field . A white dog is trying to catch a ball in midair over a grassy field . The white dog is playing in a green field with a yellow toy . A black and white dog is attempting to catch a yellow and purple object in a low cut yard . A black and white dog jumps after a yellow toy . a black and white dog jumps to get the Frisbee . A black dog is jumping up to catch a purple and green toy . A dog jumps to catch a toy . A black and white dog catches a toy in midair . A dog and a tennis ball . A dog is jumping to catch a object thrown at it , A dog leaps while chasing a tennis ball through a grassy field . A multicolor dog jumping to catch a tennis ball in a grassy field . A black and white dog is going after an orange Frisbee . A black and white dog leaps to catch an orange Frisbee . A black and white dog prepares to catch a Frisbee . a dog about to jump to catch a Frisbee dog jumping for Frisbee A dog is jumping to catch a Frisbee and casts a perfect shadow . A dog jumps and catches a Frisbee in the grass . A dog jumps and catches a toy . A white dog leaps to catch an object . A yellow lab jumping up to catch a toy . A dog in midair catching a ring , while another dog watches . A dog jumps into the air to catch a ring . Small , white dog jumping to catch red ring . Small white dog with brown markings jumping to catch a red ring in his mouth . Two dogs are playing with a toy outdoors . A dog is jumping playing with a ball that has broken . A dog jumps for a yellow and black ball . A dog jumps to catch a ball in a large field . a dog playing in a park A dog plays with a ball with a large office building behind it . A black and white dog catc A black and white dog is playing with a Frisbee outside . A black and white dog jumps to catch the green Frisbee . A black and white dog leaps to catch a Frisbee in a field . A small black and white dog jumping on the grass to catch a Frisbee A brown and white dog with a Frisbee in his mouth . A dog with his front paws off the ground holds a white Frisbee in his mouth in an RV campground . A white and brown dog jumps up for a white Frisbee . Dog catching Frisbee . The brown and white dog is catching a Frisbee in his mouth . A black and white dog catches a Frisbee on a grassy field . a black and white dog jumping in the air to catch a white Frisbee . A dog jumping to catch a Frisbee . The black and white dog jumps in the air to catch the white Frisbee on the grassy field . The dog leaps to attempt to catch the Frisbee . One dog leaps to catch a softball while another looks on . The two dogs , one of which is leaping in the air , are chasing a ball outdoors . two dogs jump for a ball on a green field . Two dogs play catch with a ball in a field . Two small dogs pursuing a ball across a grassy field . A brown dog about to catch a green Frisbee . A brown dog waits for the Frisbee to come down before catching it . A dog catching a Frisbee . A dog gets ready to catch a Frisbee . Dog standing in grass playing with green flying disc A black and white dog with a Frisbee in his mouth on his hind legs A black dog catches a Frisbee at a park . A black dog with an orange bandanna catches a white Frisbee . A large black and white dog is catching a Frisbee in the park with a crowd of people behind him . Dog catching the Frisbee . a black and white dog is catching a Frisbee A black and white dog is catching a Frisbee . A dog catching a Frisbee . A white dog with black spots catches a bright green and pink Frisbee in a field . The dog jumps to catch a flying disc .
a dog catching a frurd ball in a yard	A black and brown dog jumps in the air to catch a soccer ball . A black dog jumps to catch a ball in a yard . Black dog jumps for white ball . Dog jumping to catch a soccer ball . The black and brown dog jumps in the air to catch the ball .
a dog catching a frurd frur	A black and white dog is jumping up to catch a toy as another dog watches . A black and white dog jomps over another black and white dog to catch a cloth Frisbee . A black and white dog leaps for a flying disc while another one watches . The two dogs are playing catch with a red Frisbee . The white dog with black spots is catching a red Frisbee .
a dog chasing a ball	Several brown dogs playing with a tennis ball in a grassy field . Three brown dogs chase a tennis ball . Three dogs are playing outside with a tennis ball . Three dogs play with a ball on a field . Three tan dogs run after a tennis ball .
a dog chasing a ball in the grass	Two dachshunds , one black the other brown , run on grass . Two dachshunds run in the grass with a blue ball . Two dogs chase a blue ball in a field . Two small dogs are chasing a ball . Two small dogs playing in a field with a small ball .
a dog chasing a bird	A black dog chasing geese . A dog chases two geese . A dog chasing 2 geese in an open field . A large , black dog is chasing two geese in a field . Dog runs after two geese in field A bird is splashing in the water next to the swimming dog wearing the blue collar . a dog chases a bird in the water . A dog swims in a body of water while , slightly ahead , a black duck takes flight . Dog and bird together in water . The retriever is swimming out to the goose who is about to get away .
a dog chasing a dog	A big brown dog plays with a smaller grey dog on the grass . The dark brown dog is playing with the light brown dog . Two brown dogs are running through the grass . Two brown dogs run side by side . Two dogs running and playing rough in the grass . A black and a white dog are running on the grass . A black dog and a white dog race in a grassy field while spectators look on . A white dog and a black dog running side by side on the grass while onlookers watch . Two dogs , a pitbull and a black Labrador , run side by side . Two dogs racing in a field , with people looking on . A brown dog chases a blond one in the grass . One dog chases another on the green grass . The dogs are running through the yard . The light brown dog and dark brown dog are running in the green grass . Two brown dogs are running on the grass . A small dog and a large dog carrying a stick in its mouth run outside . A smaller white dog is trying to get a hold of a stick that a bigger tri-colored dog has in its mouth . The little white dog is trying to bite onto the stick that the black dog is carrying . Two dogs run and play with a brown stick . two dogs run for a stick . A black and white dog runs beside a brown dog in a green field . The black and white dog along with the brown dog are galloping outside Two dogs race through a field . Two dogs run across the grassy field . Two dogs running fast in the grass . A brown dog and two white dogs are bounding after a ball . A brown dog is in the middle of a line of dogs chasing a dirty tennis ball over dirt . There are two white dogs and one brown dog chasing a ball . two white dogs and one brown dog jumping through the dirt after a tennis ball . Two white dogs are playing with a brown dog and a ball . A German shepherd jumps at a small white dog . A large dog runs through a field with a smaller dog . The German Shepherd dog is running after the white dog while they both are running on the grass . Two dogs play in the grass . Two dogs run and play in the long dry grass . A big dog holds its paw out to keep another dog at bay . A large dog wards off a smaller dog . Large dog plays with two smaller dogs on grass . The brown and white great Dane plays with two yellow dogs in the grass . Two smaller dogs and one larger dog with a puffy white tail are playing in a field . A black and a tan dog . a black dog chasing after a brown and white dog in the grass A dog is running away from another dog . Two dogs play around in the grass . Two dogs play in the grass . A black and white dog , a black dog and an orange dog are in the grass . A black dog , a golden dog and a black and white dog are running in a park . Dogs running and playing in a grassy area . There are three dogs running in the grass with trees behind them . Three dogs at the park . A big dog chases a little dog on the grass . A black dog is chasing a smaller brown dog over grass . The large brown dog is chasing after the little brown dog . Two brown dogs run through the grass together . two dogs play in the grass . A big brown dog jumps over a small black dog . A big gold-colored dog jumping over a smaller black dog . A large brown dog jumps over a small black dog . A large golden retriever is jumping high over another smaller , black dog . Large brown dog is jumping over a smaller black dog .
a dog chasing a frur	a black dog jumping to catch a rope toy A black dog playing fetch with a ball of rope . A black dog pounces to get a rope toy . A black dog running after his rope toy . A large black dog is playing in a grassy yard . A dog with a Frisbee in front of a brown dog . A large black dog is catching a Frisbee while a large brown dog follows shortly after . Two dark colored dogs romp in the grass with a blue Frisbee . Two dogs are catching blue Frisbees in grass . Two dogs are playing ; one is catching a Frisbee .
a dog chasing a frurd dog	A black dog catches a tennis ball in his mouth while a white dog watches . A black dog jumps to catch a ball in his mouth near a rock wall . Black dog jumping in the air with white dog standing on grass behind near pile of rocks . Black dog jumping to catch tennis ball The black dog is catching a ball , while the white one watches . The three dogs ran in the yard . three dogs are running across the grass near to a blue industrial building . Three dogs are running in a field . Three dogs run away from a patch of non-grassy surface leaving one another dog behind . Three dogs that are different shades of brown and white are running in a field .
a dog chasing a sheep	A black and white dog runs around a farm animal inside a fenced yard . a black sheep dog is chasing a grey sheep around a pen . A border collie rallies a lamb in a fenced in area . A dog chases a sheep in an enclosure . The dog is chasing the goat around the yard . A black and white dog is playing with a sheep in a field . A dog and sheep run together . A dog herds a sheep . a sheep chases a dog . The black and white dog is herding the sheep .
a dog digging a hole in the ground	A brown dog digging for a ball in the sand A brown dog digs in the sand for an orange ball . A brown dog is trying to retrive his orange ball that has fallen in a dirt hole . A dog burrowing in the dirt trying to get an orange ball . A dog digging for his ball in the sand .
a dog drinking water from a fa fa fa fa fa fa fa fa fa fa fa fa fa	a dog attempting to drink from an outdoor water faucet A dog drinking out of a water spigot . A dog drinks water out of a water fountain . A hand turns the tap to allow three dogs to drink some water . Three dogs drinking water at a public spigot .
a dog eating a piece of cake	A brown dog is wanting food from a plate held by a person . A brown dog looking at a plate with food , someone 's hand taking from it . A brown dog resting his head on the lap of a person who is eating some food . A dog 's head is in the lap of a person eating off a small plate . The brown dog with the red collar is staring at the plate of food .
a dog holding a stick	A large white dog is playing with a large stick . A white dog lays on green grass while chewing on a stick . A white dog wearing a leash laying down and chewing on the end of a stick . A white dog with a collar and leash is about to chew on a stick . The white dog is lying on the grass and chewing a piece of wood .
a dog in a blue tub	A dog comes out of a blue baby pool with a ball in his mouth . A dog is in the paddling pool playing with a ball . A dog plays with a ball in a kiddie pool . A dog splashing in a small pool with a small football . The white and black dog plays in a blue pool with a ball .
a dog in a boat	A big brown dog floats in a canoe on the river at sunset . A brown dog in a canoe looks out over still waters . A dog is drifting on a lake in a small boat . A fat dog sitting in a boat A golden haired dog is lying in a boat that is traveling on a lake .
a dog in a field	a black dog has caught a bird in its mouth . A black dog in tall grass with a bird in its mouth . A black dog standing in a field is holding a bird in his mouth . Black retriever stands in the grass , holding a bird in its mouth . The black dog in the field has something in its mouth .
a dog in a pool	A black and white dog drinking water from a water spray . A black and white dog is being soaked with a jet of water in a blue paddling pool . A dog sticking its face into the shower from a garden hose . A small white dog gets sprayed by water A white and black dog is jumping into a pool . black dogs jump in pool to a hand . Two black dogs are diving into a pool to get a dog toy . Two black dogs jump in a pool . Two black dogs jump into a blue swimming pool . Two dogs are leaping into a swimming pool trying to fetch the yellow toy that is floating in the water . A dog in a swimming pool and another dog on the edge of the pool . A dog swims in a pool while another watches . A dog swims in the pool while another dog watches from the deck . A tan dog swims in a pool while a black and brown dog looks on . Two dogs playing in a pool
a dog in a yard	A black dog runs in a grassy yard while a woman dressed in green watches from in fton of a tan house . A black dog runs in a yard while a woman observes A dog and master play in a grassy residential backyard . A man is watching his dog in his yard . A woman and a dog standing in the grass .
a dog in the grass	A black and white dog in a blue harness running through a grassy field . A black and white dog runs through grass . A black and white dog with a blue collar walks through the grass . A black and white dog with a blue halter runs through the grass . A black dog with a blue collar runs through the green grass . A beagle walks through the grass . A black and tan dog standing in a field near trees A brown and tan dog walks through the green grass . a smal hound dog walking through the grass outside . The dog is walking through a grassy area .
a dog in the snow	A brown dog plays in a deep pile of snow . A dog looking at the camera in snow . a dog runs through the snow . A tan dog stand in the snow and looks up . The brown dog is out in the snow . A black dog is trying to run with its legs buried in the snow . A black dog with tan markings stands in deep snow ; there is an evergreen to the right . a dog plays in the snow . Dog lies in snow . The dog is trying to outrun the deep snow . A dog plays in the snow . A dog , wearing a coat , looks up from the snow . A small white and grey dog in a jacket standing in the snow . A white dog in a black coat is standing in the snow . The white dog stands in the snow wearing a black jacket . A brown dog is up to its knees in snow . A brown dog plays in the snow . A dog plays in the snow . A grey dog with a bobbed tail digs in snow . A large gray dog is playing in the deep snow .
a dog in the water	A brown dog is running through neck-deep water carrying a tennis ball . A brown dog splashes in the water while carrying a ball in its mouth . A brown dog swims through water outdoors with a tennis ball in its mouth . A red dog , holding a ball , splashes through vegetation filled water . Brown dog with tennis ball in mouth , in water and bushes . A big brown dog is jumping in the water and has his mouth wide open . A brown dog barks over its shoulder in the water . A dog jumping in the water at a beack . A dog runs through the water as he looks up at the sky with his mouth open . A dog with a collar running through the water A wet white dog is splashing in the water with a stick in its mouth . A white dog is in the water . A white dog treads the water with sticks in its mouth . A white dog with red collar splashes in the water . The dog is wading through shallow water while holding something in its mouth . A black dog is swimming in green water with something in its mouth . A black dog playing in a river . a black dog wearing a red collar is dragging a rope though a river . A black dog with a red collar retrieving a stick from deep water . The black dog emerges from the water having collected an object in his teeth . A black dog is running in the water . A black dog running into the water . A black dog running through water . A black dog runs through the water . A black dog splashes through water . A black and white dog plays in the water . A black and white dog walking in shallow water A dog splashes through the water . A dog swims . Black and white dog wearing a harness walking through water . a big tan dog running threw the shallow water with a stick in his mouth . A dog runs through the water while holding a stick in its mouth . A golden retriever is coming out of the water carrying a stick in its mouth . A tan dog is running through shallow water with a stick in its mouth . A wet dog carrying a stick in its mouth is walking out of the lake . A brown dog wades into a lake to retrieve a stick . A dog carries a very big stick through the water . A dog holds a stick in its mouth in the water . A dog is running through a creek with a stick in its mouth . A reddish brown dog walking in water carrying a stick in his mouth . A brown dog is walking in the water . A brown dog takes cautious steps in the calm waters with a sandy bottom . A brown dog wades in the water . A dog with red fur stands in a body of water . A large , golden colored dog is walking through water . A dog with tiger colorings steps into the water . A large dog stands in the water . A medium sized animal in a lake Dog in water , looking over shoulder at camera . Grayhound dog standing in still water . A black and white dog stands neck deep in clear water . A black and white dog swimming in clear water . A black dog with white facial and chest markings standing in chest high water . A dog is being hit by a small wave in the ocean . A dog plays in the water . A black dog is walking through a stream A black dog swimming in water near rocks . A black dog with a red collar wading through the water . A dog runs through a creek next to large rocks . a wet black dog with a red collar is in the river a black and white colored dog jumping around in a body of water . A brown and white dog is running through the river . A dog emerging from a lake . A dog runs through a creek and spashes water . a dog runs through the water . a black dog plays in the water . A black dog 's head rises above some water . A black dog splashes in the water . Drenched black Labrador in the water . The black dog 's head is poking up out of the water . A black dog is swimming through the water . A black dog swimming . A black dog swimming in water . A black lab swims , with only its head above the water . The drenched dog is swimming . A black dog splashes through greenish water . A black dog walking through splashing water in a rocky creek . A brown dog walks through a shallow stream . A greenish dog runs through the water by several large rocks . The dog walks in the shallow water . A brown dog is soaked and is walking out of the water . a dog walks out of the water . a long brown haired dog walking through a river . A very wet brown dog is emerging from the water . A wet dog walks out of the water . A big black dog with fluffy fur runs in the surf of a rocky shore . A black dog jumps through the water . A black dog splashes in the water . The black dog is in the water on the shore . The black dog is running through the water . A brown and white dog goes into water while looking back . A brown dog is standing in a river with its head turned looking behind . A very wet dog in a river . A white dog with brown spots standing in water . The brown and white dog is in the water . a black dog splashes in the water . a brown dog walking in a river with trees in the background A large brown dog plays in the water . A large sleek brown dog is standing in the water . The large brown dog is walking into a shallow lake .
a dog is in the grass	A beagle is playing in the grass . A beagle walks down a grassy hill . A black and brown dog walks down a dirt and grass hill . A young beagle playing in the grass . Basset hound on a grassy slope .
a dog is jumping	A little white and black dog is leaping over a big brown dog 's head in a field of green grass . A small dog lands on a big dog trying to get a disc . A small white dogs leaps over the back of a larger dog to chase his toy . Two dogs are playing in a field of tall grass . White and black dog jumping over red haired dog in grass . A dog jumps off a wooden porch . A gold dog jumping off a wooden porch . A golden retriever is jumping off a wooden porch A Golden Retriever jumping off a wood porch . Brown dog jumping off of a deck .
a dog is jumping in the air to catch a frur	A dog catching a Frisbee with onlookers in the background . A dog jumping to catch a Frisbee while people watch A Jack Russel terrier catching a Frisbee in midair . a small brown and white dog catching a Frisbee at a competition . Dog catching a Frisbee on a field in front of an audience .
a dog is laying on a couch with its head on a cat	A grey and white dog is biting the ear of a white and brown dog . The brown and white dog nips at the yellow dog . There are two dogs playing with each other . Two dogs wrestle with each other with their teeth bared . Two large dogs attempt to bite each other playfully .
a dog is laying on the beach	A brown dog is running after a black dog on a rocky shore . A brown dog is running after the black dog . Two dogs playing on a beach . Two dogs run across stones near a body of water . Two dogs run towards each other on a rocky area with water in the background .
a dog is laying on the floor	A black dog sits by two bowls near some tile steps . a black dog sits on the floor . A dog lies on the steps outside a building . Two dogs are looking up at a person . Two dogs look up at a person out of view of the camera .
a dog is laying on the ground	a black puppy jumping on the back of a white puppy A black dog and a white dog wrestle . A black dog and a white dog wrestling next to a food dish . A black puppy stands over a white puppy . A small black dog is standing over a small white dog laying on his side .
a dog is looking at a person	A brown and white dog is licking a dog that looks very similar . A brown and white dog is licking a small brown terrier . Two blurry dogs . Two brown and white dogs are standing on a sidewalk . Two small brown and white dogs stand together .
a dog is playing in a tunnel	A white dog coming out of a blue tunnel . A white dog runs out of a long blue tube outside . A white dog runs through a large blue tube . The small white dog is coming out of a blue tunnel . The white dog emerges from the tunnel on the course .
a dog is playing in the snow with a frc	Two big dogs play in the snow under a tree . Two dogs are playing in the snow next to a tree . Two dogs are playing with a tennis ball in snow near a tree . Two dogs play in the snow on the ground near a tree , with one on top of the other . Two dogs tussle in the snow over a tennis ball .
a dog is playing in the water	A black and white dog is jumping into the water . A dog runs and plays in the water . A little white and brown dog is running in the water . A white and black dog leaps into water . a white dog runs across the water .
a dog is playing in the water at the beach	A black dog carrying an object out of the water . A black dog carrying some seaweed out of the water . A black dog is coming out of the ocean water on the beach with something in its mouth . A black dog with a stick in its mouth is walking out of the water onto a beach . A dog retrieves a branch from on a beach .
a dog is playing with a ball in the leaves	A black dog carries an orange ball , walking on the ground covered in leaves . A black dog with an orange toy in its mouth is walking in fall leaves . A black lab puppy runs with an orange ball on an autumn day . Black dog with orange ball approaches camera across dead leaves . The black dog walks through brown leaves with an orange ball .
a dog is playing with a fr fr fr fr fr fr fr fr fr fr fr fr fr	A brown dog carrying a black object . A dog retrieving in the water . A dog with a water pack is walking through clear green water . The dog is running through the water carrying a black and yellow object in its mouth . The Irish Setter is retrieving a flashlight from the pond .
a dog is playing with a frc	A black dog carries a toy on the grass . A black dog is carrying a black stick in the grass . A black dog is walking on the grass with a stick in its mouth . A black dog plays with a toy on the grass . The dog is walking with a toy .
a dog is playing with a frumbnt	A tan dog and a black dog are biting each other in the face . A tan dog and a black dog fight . Two dogs are bearing their teeth at each other . Two dogs bite each other while playing around . Two dogs stand in water and bite each other 's mouths . A brown and black dog by a tree A brown , black , and white dog barking up a tree . A dog is perched up against a tree looking at the top . A dog looking up a tree with his tongue hanging out . A dog with its tongue out is trying to look up the tree .
a dog is playing with a man in the woods	A smaller white dog and large shepherd playing near two people . A small white dog is playing with a bigger brown dog in the woods . Two dogs are interacting in a wooded area while people stand around . Two dogs fighting in a forest , with the legs of two men in jeans in the background Two dogs trying to bite each other .
a dog is playing with a soccer ball	A black and brown dog with blue collar goes on alert by a soccer ball in the grass . A black dog standing in the grass near a volleyball . A black dog stands a few feet away from a white soccer ball on grass . A brown and black down with a blue collar near a soccer ball on a grassy field . The dog awaits some to kick the soccer ball so he can retrieve it .
a dog is playing with a water hose	A brown dog is bending down trying to drink from a jet of water . A brown dog slurps water from a sprinkler on the grass . A dog drinking from a creek . A large brown dog is sticking his face in the sprinkler . Brown dog on grass , drinking water spray from left side of frame .
a dog is running	A woman dressed in black is striding outside on a grassy lawn with a leashed black and white dog while people in the background watch . A woman in gray holding onto the black dog 's leash . A woman marches with a pair of dogs . A woman showing a long haired , large black pedigree dog at a dog show . A woman shows a dog with very long hair at a dog show .
